
S&P 500 INDEX,Last: 7489.7202,Change:  52.0902
Date: 3 August 2026 at 05:22 GMT-4,Bid: 7440.8301,Ask: 7519.0498,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Dec 18 2026,SPXW261218C06675000,0,0,1010.8,1019.1,0,0.2233,0.8489,0.0002,0,6675.00,SPXW261218P06675000,104.6,0,84.3,85,0,0.2229,-0.1511,0.0002,165
Fri Dec 18 2026,SPX261218C06680000,0,0,1008.7,1011.3,0,0.2226,0.8485,0.0002,0,6680.00,SPX261218P06680000,103.1,0,84,85,0,0.2222,-0.1515,0.0002,5
Fri Dec 18 2026,SPX261218C06690000,0,0,999.8,1002.4,0,0.2217,0.8467,0.0002,0,6690.00,SPX261218P06690000,118.93,0,85,85.9,0,0.2214,-0.1533,0.0002,22
Fri Dec 18 2026,SPX261218C06700000,931.23,5.08,990.7,993.4,1,0.221,0.8449,0.0002,11561,6700.00,SPX261218P06700000,94.5,-8.65,86,86.9,286,0.2206,-0.1552,0.0002,28196
Fri Dec 18 2026,SPXW261218C06700000,0,0,988.7,997.5,0,0.2216,0.8444,0.0002,0,6700.00,SPXW261218P06700000,92.7,-6.57,86.7,87.4,2,0.2209,-0.1557,0.0002,200
Fri Dec 18 2026,SPX261218C06710000,0,0,982.1,984.7,0,0.2201,0.843,0.0002,0,6710.00,SPX261218P06710000,125.6,0,86.9,87.9,0,0.2198,-0.157,0.0002,15
Fri Dec 18 2026,SPX261218C06720000,0,0,973.2,975.8,0,0.2192,0.8412,0.0002,0,6720.00,SPX261218P06720000,120.43,0,87.9,88.9,0,0.219,-0.1589,0.0002,9
Fri Dec 18 2026,SPX261218C06725000,950.49,0,968.8,971.4,0,0.2188,0.8402,0.0002,936,6725.00,SPX261218P06725000,100.77,-5.33,88.4,89.4,2,0.2186,-0.1598,0.0002,10248
Fri Dec 18 2026,SPXW261218C06725000,0,0,966.6,975.4,0,0.2196,0.8397,0.0002,0,6725.00,SPXW261218P06725000,121.3,0,89.2,89.9,0,0.2189,-0.1604,0.0002,26
Fri Dec 18 2026,SPX261218C06730000,0,0,964.4,967,0,0.2184,0.8392,0.0002,0,6730.00,SPX261218P06730000,110.3,0,88.9,89.9,0,0.2182,-0.1608,0.0002,6
Fri Dec 18 2026,SPX261218C06740000,0,0,955.6,958.2,0,0.2176,0.8373,0.0002,0,6740.00,SPX261218P06740000,109.63,1.73,89.9,90.9,70,0.2174,-0.1627,0.0002,79
Fri Dec 18 2026,SPX261218C06750000,869.39,-13.56,946.8,949.4,1,0.2168,0.8354,0.0002,5571,6750.00,SPX261218P06750000,96,-13.1,90.9,92,75,0.2166,-0.1647,0.0002,6715
Fri Dec 18 2026,SPXW261218C06750000,0,0,944.6,953.3,0,0.2175,0.8348,0.0002,0,6750.00,SPXW261218P06750000,122,0,91.8,92.5,0,0.2169,-0.1652,0.0002,91
Fri Dec 18 2026,SPX261218C06760000,0,0,938,940.6,0,0.216,0.8334,0.0002,0,6760.00,SPX261218P06760000,116.72,6.42,92,93,4,0.2158,-0.1667,0.0002,10
Fri Dec 18 2026,SPX261218C06770000,0,0,929.2,931.8,0,0.2152,0.8314,0.0002,0,6770.00,SPX261218P06770000,134.4,0,93,94.1,0,0.2149,-0.1687,0.0002,55
Fri Dec 18 2026,SPX261218C06775000,909.78,48.68,924.8,927.4,1,0.2148,0.8304,0.0003,1581,6775.00,SPX261218P06775000,117.3,5.05,93.6,94.6,243,0.2146,-0.1697,0.0003,2151
Fri Dec 18 2026,SPXW261218C06775000,0,0,922.7,931.4,0,0.2155,0.8298,0.0003,0,6775.00,SPXW261218P06775000,120.8,0,94.4,95.1,0,0.2149,-0.1702,0.0003,37
Fri Dec 18 2026,SPX261218C06780000,0,0,920.5,923,0,0.2144,0.8293,0.0003,0,6780.00,SPX261218P06780000,116,0,94.1,95.1,0,0.2141,-0.1707,0.0003,9
Fri Dec 18 2026,SPX261218C06790000,0,0,911.7,914.3,0,0.2136,0.8273,0.0003,0,6790.00,SPX261218P06790000,116.03,1.83,95.1,96.2,70,0.2133,-0.1728,0.0003,80
Fri Dec 18 2026,SPX261218C06800000,839.9,0,903,905.5,0,0.2129,0.8252,0.0003,23148,6800.00,SPX261218P06800000,101.6,-13.9,96.3,97.3,1307,0.2125,-0.1749,0.0003,24500
Fri Dec 18 2026,SPXW261218C06800000,878.08,0,900.8,909.5,0,0.2134,0.8246,0.0003,31,6800.00,SPXW261218P06800000,119.7,-7.17,97.1,97.8,0,0.2128,-0.1754,0.0003,240
Fri Dec 18 2026,SPX261218C06810000,0,0,894.1,896.6,0,0.212,0.8231,0.0003,0,6810.00,SPX261218P06810000,137.3,0,97.3,98.4,0,0.2116,-0.177,0.0003,9
Fri Dec 18 2026,SPX261218C06820000,0,0,885.4,887.9,0,0.2112,0.8209,0.0003,0,6820.00,SPX261218P06820000,121.6,0,98.5,99.6,0,0.2109,-0.1791,0.0003,24
Fri Dec 18 2026,SPX261218C06825000,888.38,0,881.2,883.8,0,0.2107,0.8198,0.0003,4831,6825.00,SPX261218P06825000,107.18,-5.56,99.1,100.2,15,0.2105,-0.1802,0.0003,5472
Fri Dec 18 2026,SPXW261218C06825000,814.7,0,879.3,887.1,0,0.2112,0.8193,0.0003,2,6825.00,SPXW261218P06825000,151.83,0,99.9,100.7,0,0.2108,-0.1808,0.0003,31
Fri Dec 18 2026,SPX261218C06830000,0,0,876.7,879.2,0,0.2104,0.8188,0.0003,0,6830.00,SPX261218P06830000,123.4,0,99.7,100.7,0,0.2101,-0.1813,0.0003,6
Fri Dec 18 2026,SPX261218C06840000,0,0,868.2,870.7,0,0.2095,0.8166,0.0003,0,6840.00,SPX261218P06840000,125.1,0,100.8,101.9,0,0.2093,-0.1835,0.0003,20
Fri Dec 18 2026,SPX261218C06850000,808.18,10.78,859.6,862.1,1,0.2087,0.8143,0.0003,21699,6850.00,SPX261218P06850000,108,-14.2,102,103.1,29,0.2085,-0.1857,0.0003,22265
Fri Dec 18 2026,SPXW261218C06850000,734.05,0,857.4,866,0,0.2094,0.8138,0.0003,15,6850.00,SPXW261218P06850000,138.2,0,102.8,103.6,0,0.2088,-0.1863,0.0003,22
Fri Dec 18 2026,SPX261218C06860000,759.67,0,850.9,853.4,0,0.2079,0.8121,0.0003,1,6860.00,SPX261218P06860000,124,0,103.2,104.3,0,0.2077,-0.188,0.0003,18
Fri Dec 18 2026,SPX261218C06870000,0,0,842.3,844.8,0,0.2071,0.8098,0.0003,0,6870.00,SPX261218P06870000,128.1,0,104.3,105.5,0,0.2068,-0.1903,0.0003,15
Fri Dec 18 2026,SPX261218C06875000,777.02,0,838,840.5,0,0.2067,0.8086,0.0003,6795,6875.00,SPX261218P06875000,112.37,-13.43,105,106.1,9,0.2065,-0.1914,0.0003,8768
Fri Dec 18 2026,SPXW261218C06875000,0,0,835.9,843.8,0,0.2071,0.8081,0.0003,0,6875.00,SPXW261218P06875000,112.9,-13.65,105.9,106.6,1,0.2068,-0.192,0.0003,196
Fri Dec 18 2026,SPX261218C06880000,0,0,833.7,836.2,0,0.2063,0.8075,0.0003,0,6880.00,SPX261218P06880000,147.18,0,105.6,106.7,0,0.2061,-0.1926,0.0003,7
Fri Dec 18 2026,SPX261218C06890000,669.97,0,825.1,827.6,0,0.2055,0.8051,0.0003,1,6890.00,SPX261218P06890000,145.8,0,106.7,107.9,0,0.2052,-0.1949,0.0003,3
Fri Dec 18 2026,SPX261218C06900000,772.49,17.09,816.5,819,2,0.2047,0.8027,0.0003,18341,6900.00,SPX261218P06900000,119,-10.4,108,109.3,1019,0.2045,-0.1973,0.0003,29468
Fri Dec 18 2026,SPXW261218C06900000,690.83,0,814.2,822.7,0,0.2054,0.8022,0.0003,5,6900.00,SPXW261218P06900000,123.42,-6.73,109,109.7,3,0.2048,-0.1979,0.0003,24
Fri Dec 18 2026,SPX261218C06910000,751.23,0,807.9,810.4,0,0.2038,0.8003,0.0003,0,6910.00,SPX261218P06910000,152.8,0,109.3,110.6,0,0.2037,-0.1997,0.0003,41
Fri Dec 18 2026,SPX261218C06920000,0,0,799.4,801.9,0,0.203,0.7979,0.0003,0,6920.00,SPX261218P06920000,139.8,0,110.6,111.7,0,0.2028,-0.2022,0.0003,17
Fri Dec 18 2026,SPX261218C06925000,707.48,0,795.1,797.6,0,0.2026,0.7967,0.0003,4335,6925.00,SPX261218P06925000,120.18,-6.31,111.2,112.5,30,0.2024,-0.2034,0.0003,3801
Fri Dec 18 2026,SPXW261218C06925000,673.36,0,793,801.4,0,0.2032,0.7961,0.0003,9,6925.00,SPXW261218P06925000,119.76,-14.24,112.2,112.9,1,0.2027,-0.204,0.0003,51
Fri Dec 18 2026,SPX261218C06930000,0,0,790.9,793.3,0,0.2022,0.7954,0.0003,0,6930.00,SPX261218P06930000,139.3,0,111.9,113.1,0,0.202,-0.2046,0.0003,507
Fri Dec 18 2026,SPX261218C06940000,0,0,782.3,784.8,0,0.2014,0.7929,0.0003,0,6940.00,SPX261218P06940000,0,0,113.1,114.4,0,0.2012,-0.2071,0.0003,0
Fri Dec 18 2026,SPX261218C06950000,693.97,0,773.9,776.3,0,0.2006,0.7904,0.0003,5797,6950.00,SPX261218P06950000,126.11,-10.99,114.5,115.8,220,0.2004,-0.2097,0.0003,6994
Fri Dec 18 2026,SPXW261218C06950000,690.58,0,771.8,779.6,0,0.201,0.7898,0.0003,101,6950.00,SPXW261218P06950000,154.84,0,115.5,116.2,0,0.2007,-0.2102,0.0003,10
Fri Dec 18 2026,SPX261218C06960000,713.73,0,765.4,767.9,0,0.1997,0.7878,0.0003,2,6960.00,SPX261218P06960000,159.41,0,115.8,117.1,0,0.1996,-0.2122,0.0003,50
Fri Dec 18 2026,SPX261218C06970000,695.7,0,756.8,759.2,0,0.199,0.7852,0.0003,1,6970.00,SPX261218P06970000,159.72,0,117.2,118.5,0,0.1988,-0.2149,0.0003,11
Fri Dec 18 2026,SPX261218C06975000,650.93,0,752.7,755.2,0,0.1985,0.7839,0.0003,1040,6975.00,SPX261218P06975000,123.04,-18.16,118,119.3,11,0.1984,-0.2162,0.0003,3585
Fri Dec 18 2026,SPXW261218C06975000,0,0,750.7,758.4,0,0.1989,0.7833,0.0003,0,6975.00,SPXW261218P06975000,146.84,0,118.9,119.7,0,0.1987,-0.2167,0.0003,49
Fri Dec 18 2026,SPX261218C06980000,0,0,748.5,750.9,0,0.1981,0.7826,0.0003,0,6980.00,SPX261218P06980000,167.9,0,118.6,119.9,0,0.1979,-0.2175,0.0003,5
Fri Dec 18 2026,SPX261218C06990000,691.14,0,739.9,742.4,0,0.1974,0.7799,0.0003,1,6990.00,SPX261218P06990000,171.01,0,120,121.4,0,0.1972,-0.2202,0.0003,3
Fri Dec 18 2026,SPX261218C07000000,706.86,32.91,731.5,734,3320,0.1965,0.7772,0.0003,142327,7000.00,SPX261218P07000000,131.25,-5.7,121.5,122.8,6169,0.1964,-0.2229,0.0003,151657
Fri Dec 18 2026,SPXW261218C07000000,650.25,0,729.7,737.4,0,0.1969,0.7766,0.0003,10,7000.00,SPXW261218P07000000,146.4,0,122.5,123.2,0,0.1966,-0.2234,0.0003,85
Fri Dec 18 2026,SPX261218C07010000,674.81,0,723.3,725.7,0,0.1957,0.7744,0.0003,1,7010.00,SPX261218P07010000,134.3,-12.75,122.9,124.3,1,0.1956,-0.2256,0.0003,27
Fri Dec 18 2026,SPX261218C07020000,0,0,715,717.4,0,0.1949,0.7716,0.0003,0,7020.00,SPX261218P07020000,163.28,0,124.4,125.7,0,0.1947,-0.2284,0.0003,17
Fri Dec 18 2026,SPX261218C07025000,644.3,0,710.8,713.2,0,0.1945,0.7702,0.0003,1278,7025.00,SPX261218P07025000,133.56,-16.09,125.1,126.5,24,0.1943,-0.2298,0.0003,4124
Fri Dec 18 2026,SPXW261218C07025000,601.03,0,708.8,716.4,0,0.1948,0.7697,0.0003,0,7025.00,SPXW261218P07025000,160.35,0,126.1,126.9,0,0.1946,-0.2304,0.0003,27
Fri Dec 18 2026,SPX261218C07030000,637.9,0,706.6,709.1,0,0.1941,0.7688,0.0003,3,7030.00,SPX261218P07030000,139.23,-11.32,125.9,127.2,7,0.1939,-0.2312,0.0003,14
Fri Dec 18 2026,SPX261218C07040000,598.1,0,698.2,700.6,0,0.1932,0.7659,0.0003,2,7040.00,SPX261218P07040000,139.02,-13.33,127.4,128.7,21,0.1931,-0.2341,0.0003,22
Fri Dec 18 2026,SPX261218C07050000,635.8,0,690,692.5,0,0.1925,0.763,0.0004,3977,7050.00,SPX261218P07050000,141.2,-12.95,128.9,130.3,72,0.1923,-0.237,0.0004,4314
Fri Dec 18 2026,SPXW261218C07050000,610.9,0,688.1,695.5,0,0.1928,0.7625,0.0004,12,7050.00,SPXW261218P07050000,155.2,0,130,130.7,0,0.1926,-0.2376,0.0004,44
Fri Dec 18 2026,SPX261218C07060000,680.6,0,681.8,684.2,0,0.1917,0.7601,0.0004,2,7060.00,SPX261218P07060000,140.26,-15.74,130.5,131.9,17,0.1915,-0.24,0.0004,32
Fri Dec 18 2026,SPX261218C07070000,619.68,0,673.4,675.8,0,0.1908,0.7571,0.0004,1,7070.00,SPX261218P07070000,139.2,-18.7,132,133.5,7,0.1907,-0.2429,0.0004,10
Fri Dec 18 2026,SPX261218C07075000,671.27,0,669.4,671.8,0,0.1904,0.7556,0.0004,1401,7075.00,SPX261218P07075000,147.08,-11.72,132.9,134.2,72,0.1903,-0.2444,0.0004,2377
Fri Dec 18 2026,SPXW261218C07075000,576,0,667.7,675,0,0.1909,0.7551,0.0004,3,7075.00,SPXW261218P07075000,152.2,-7.35,133.9,134.7,3,0.1906,-0.245,0.0004,58
Fri Dec 18 2026,SPX261218C07080000,675.8,0,665.3,667.7,0,0.19,0.7541,0.0004,1,7080.00,SPX261218P07080000,168.54,8.79,133.7,135.1,2,0.1899,-0.246,0.0004,14
Fri Dec 18 2026,SPX261218C07090000,673.6,0,657.1,659.5,0,0.1892,0.751,0.0004,2,7090.00,SPX261218P07090000,154.04,-7.66,135.3,136.7,12,0.1891,-0.249,0.0004,38
Fri Dec 18 2026,SPX261218C07100000,597.2,0,648.9,651.3,0,0.1884,0.7479,0.0004,8015,7100.00,SPX261218P07100000,150.65,-12.9,137,138.4,6,0.1883,-0.2521,0.0004,12718
Fri Dec 18 2026,SPXW261218C07100000,558.9,0,646.9,654.9,0,0.1891,0.7474,0.0004,34,7100.00,SPXW261218P07100000,164.5,0,138,138.8,0,0.1886,-0.2526,0.0004,107
Fri Dec 18 2026,SPX261218C07110000,656.9,0,640.8,643.2,0,0.1876,0.7448,0.0004,2,7110.00,SPX261218P07110000,193.31,0,138.6,140,0,0.1874,-0.2552,0.0004,6
Fri Dec 18 2026,SPX261218C07120000,554.65,0,632.7,635,0,0.1868,0.7416,0.0004,2,7120.00,SPX261218P07120000,179.2,11.65,140.3,141.7,7,0.1866,-0.2584,0.0004,12
Fri Dec 18 2026,SPX261218C07125000,545.58,0,628.6,631,0,0.1864,0.74,0.0004,2742,7125.00,SPX261218P07125000,168.4,0,141.2,142.6,0,0.1863,-0.26,0.0004,7663
Fri Dec 18 2026,SPXW261218C07125000,553.4,-21.2,626.7,634,3,0.1867,0.7395,0.0004,63,7125.00,SPXW261218P07125000,164,-5.35,142.3,143,3,0.1866,-0.2606,0.0004,105
Fri Dec 18 2026,SPX261218C07130000,516.61,0,624.6,626.9,0,0.186,0.7384,0.0004,7,7130.00,SPX261218P07130000,174.4,0,142,143.5,0,0.1858,-0.2616,0.0004,16
Fri Dec 18 2026,SPX261218C07140000,0,0,616.5,618.9,0,0.1852,0.7351,0.0004,0,7140.00,SPX261218P07140000,182.08,10.43,143.8,145.2,7,0.185,-0.2649,0.0004,25
Fri Dec 18 2026,SPX261218C07150000,576.37,22.22,608.5,610.8,39,0.1844,0.7318,0.0004,8119,7150.00,SPX261218P07150000,160.3,-13.45,145.6,147,33,0.1843,-0.2682,0.0004,8157
Fri Dec 18 2026,SPXW261218C07150000,558,0,606.8,614.5,0,0.185,0.7313,0.0004,49,7150.00,SPXW261218P07150000,166.5,-8.43,146.7,147.5,3,0.1846,-0.2688,0.0004,129
Fri Dec 18 2026,SPX261218C07160000,0,0,600.4,602.8,0,0.1836,0.7285,0.0004,0,7160.00,SPX261218P07160000,181.5,0,147.4,148.8,0,0.1834,-0.2716,0.0004,25
Fri Dec 18 2026,SPX261218C07170000,609.4,0,592.4,594.8,0,0.1828,0.7251,0.0004,2,7170.00,SPX261218P07170000,182.7,0,149.2,150.7,0,0.1827,-0.275,0.0004,12
Fri Dec 18 2026,SPX261218C07175000,448.78,0,588.5,590.8,0,0.1824,0.7234,0.0004,2747,7175.00,SPX261218P07175000,184.8,0,150.2,151.6,0,0.1823,-0.2767,0.0004,5418
Fri Dec 18 2026,SPXW261218C07175000,523.6,0,586.7,593.8,0,0.1827,0.7228,0.0004,19,7175.00,SPXW261218P07175000,170.58,-9.27,151.3,152.1,12,0.1826,-0.2772,0.0004,153
Fri Dec 18 2026,SPX261218C07180000,602.3,0,584.5,586.8,0,0.182,0.7216,0.0004,1,7180.00,SPX261218P07180000,180.4,0.25,151.1,152.5,1,0.1819,-0.2784,0.0004,6
Fri Dec 18 2026,SPX261218C07190000,585.6,0,576.5,578.9,0,0.1812,0.7181,0.0004,2,7190.00,SPX261218P07190000,187.6,0,153,154.5,0,0.1811,-0.2819,0.0004,27
Fri Dec 18 2026,SPX261218C07200000,541.51,25.66,568.5,570.8,4,0.1804,0.7146,0.0004,20997,7200.00,SPX261218P07200000,168.85,-15.75,155,156.4,103,0.1803,-0.2855,0.0004,22373
Fri Dec 18 2026,SPXW261218C07200000,532.2,15.6,566.9,574.1,3,0.1808,0.7141,0.0004,32,7200.00,SPXW261218P07200000,208.8,0,156.1,156.9,0,0.1806,-0.286,0.0004,119
Fri Dec 18 2026,SPX261218C07210000,470.2,0,560.8,563.1,0,0.1796,0.711,0.0004,7,7210.00,SPX261218P07210000,187.01,0,156.9,158.3,0,0.1795,-0.289,0.0004,33
Fri Dec 18 2026,SPX261218C07220000,477.77,0,552.9,555.3,0,0.1788,0.7074,0.0004,2,7220.00,SPX261218P07220000,192.3,0,158.9,160.3,0,0.1787,-0.2927,0.0004,10
Fri Dec 18 2026,SPX261218C07225000,501.11,0,549,551.3,0,0.1784,0.7055,0.0004,3374,7225.00,SPX261218P07225000,175.8,-14.55,159.9,161.3,31,0.1783,-0.2945,0.0004,3713
Fri Dec 18 2026,SPXW261218C07225000,528.88,31.08,547.5,554.9,5,0.179,0.705,0.0004,33,7225.00,SPXW261218P07225000,198.8,0,161.1,161.9,0,0.1786,-0.295,0.0004,62
Fri Dec 18 2026,SPX261218C07230000,0,0,545.1,547.4,0,0.178,0.7037,0.0004,0,7230.00,SPX261218P07230000,196.9,0,160.9,162.4,0,0.1779,-0.2964,0.0004,3
Fri Dec 18 2026,SPX261218C07240000,0,0,537.2,539.5,0,0.1772,0.7,0.0004,1,7240.00,SPX261218P07240000,197.3,0,162.9,164.4,0,0.1771,-0.3001,0.0004,4
Fri Dec 18 2026,SPX261218C07250000,459.05,0,529.4,531.7,0,0.1764,0.6962,0.0004,5976,7250.00,SPX261218P07250000,174.2,-11.8,165,166.5,76,0.1763,-0.3039,0.0004,7893
Fri Dec 18 2026,SPXW261218C07250000,417,0,528.1,535.5,0,0.177,0.6957,0.0004,8,7250.00,SPXW261218P07250000,252.04,0,166.2,167,0,0.1766,-0.3044,0.0004,68
Fri Dec 18 2026,SPX261218C07260000,0,0,521.9,524.2,0,0.1757,0.6924,0.0004,0,7260.00,SPX261218P07260000,237.4,0,167.1,168.6,0,0.1755,-0.3077,0.0004,28
Fri Dec 18 2026,SPX261218C07270000,385.07,0,514.1,516.4,0,0.1749,0.6885,0.0004,5,7270.00,SPX261218P07270000,207.1,0,169.3,170.8,0,0.1748,-0.3116,0.0004,12
Fri Dec 18 2026,SPX261218C07275000,405.5,0,510.2,512.5,0,0.1745,0.6865,0.0004,2654,7275.00,SPX261218P07275000,177.48,-25.07,170.3,171.9,19,0.1744,-0.3135,0.0004,3087
Fri Dec 18 2026,SPXW261218C07275000,427.8,0,511.8,512.7,0,0.1748,0.6861,0.0004,21,7275.00,SPXW261218P07275000,226.8,0,171.6,172.4,0,0.1747,-0.314,0.0004,51
Fri Dec 18 2026,SPX261218C07280000,434.56,0,506.4,508.7,0,0.1741,0.6846,0.0004,2,7280.00,SPX261218P07280000,189.6,-14.2,171.4,172.9,5,0.1739,-0.3155,0.0004,45
Fri Dec 18 2026,SPX261218C07290000,373.85,0,498.7,501,0,0.1733,0.6806,0.0004,2,7290.00,SPX261218P07290000,210.8,0,173.7,175.2,0,0.1732,-0.3195,0.0004,6
Fri Dec 18 2026,SPX261218C07300000,445.25,3.35,491.3,493.6,23,0.1725,0.6765,0.0004,7746,7300.00,SPX261218P07300000,183.23,-25.72,175.9,177.4,152,0.1724,-0.3235,0.0004,13658
Fri Dec 18 2026,SPXW261218C07300000,399.74,0,492.8,493.7,0,0.1729,0.6761,0.0004,39,7300.00,SPXW261218P07300000,236.49,0,177.2,178,0,0.1728,-0.324,0.0004,21
Fri Dec 18 2026,SPX261218C07310000,390,0,483.6,485.9,0,0.1717,0.6725,0.0005,4,7310.00,SPX261218P07310000,217.3,0,178.2,179.7,0,0.1716,-0.3276,0.0005,17
Fri Dec 18 2026,SPX261218C07320000,431.9,0,476.2,478.5,0,0.1709,0.6683,0.0005,2,7320.00,SPX261218P07320000,220.6,0,180.5,182,0,0.1708,-0.3317,0.0005,35
Fri Dec 18 2026,SPX261218C07325000,413.79,0,472.4,474.7,0,0.1706,0.6662,0.0005,7675,7325.00,SPX261218P07325000,224.07,8.42,181.7,183.2,7,0.1705,-0.3338,0.0005,4440
Fri Dec 18 2026,SPXW261218C07325000,387.3,0,474,474.9,0,0.1709,0.6658,0.0005,32,7325.00,SPXW261218P07325000,266.89,0,183,183.8,0,0.1708,-0.3342,0.0005,25
Fri Dec 18 2026,SPX261218C07330000,426.9,0,468.7,470.9,0,0.1702,0.6641,0.0005,0,7330.00,SPX261218P07330000,217.3,0.25,182.9,184.4,11,0.1701,-0.3359,0.0005,39
Fri Dec 18 2026,SPX261218C07340000,374.23,0,461.2,463.5,0,0.1694,0.6599,0.0005,4,7340.00,SPX261218P07340000,225.3,0,185.3,186.8,0,0.1693,-0.3401,0.0005,36
Fri Dec 18 2026,SPX261218C07350000,369.64,0,454,456.1,0,0.1687,0.6556,0.0005,9696,7350.00,SPX261218P07350000,235.32,12.67,187.8,189.3,19,0.1686,-0.3444,0.0005,5146
Fri Dec 18 2026,SPXW261218C07350000,429.05,21.85,455.5,456.4,3,0.169,0.6552,0.0005,43,7350.00,SPXW261218P07350000,259.2,0,189,189.9,0,0.1689,-0.3448,0.0005,16
Fri Dec 18 2026,SPX261218C07360000,387.75,0,446.5,448.7,0,0.1678,0.6513,0.0005,5,7360.00,SPX261218P07360000,278,0,190.2,191.8,0,0.1678,-0.3488,0.0005,34
Fri Dec 18 2026,SPX261218C07370000,320.55,0,439.3,441.6,0,0.1671,0.6469,0.0005,1,7370.00,SPX261218P07370000,202.6,-25.85,192.7,194.3,12,0.167,-0.3532,0.0005,48
Fri Dec 18 2026,SPX261218C07375000,370.9,0,436,437.8,0,0.1667,0.6446,0.0005,929,7375.00,SPX261218P07375000,203.9,-26,194,195.6,12,0.1666,-0.3554,0.0005,2040
Fri Dec 18 2026,SPXW261218C07375000,425.65,13.34,437.2,438.1,8,0.1671,0.6443,0.0005,23,7375.00,SPXW261218P07375000,249.2,0,195.3,196.2,0,0.167,-0.3558,0.0005,33
Fri Dec 18 2026,SPX261218C07380000,379.92,0,432.4,434.2,0,0.1664,0.6424,0.0005,3,7380.00,SPX261218P07380000,270.76,0,195.3,196.9,0,0.1663,-0.3576,0.0005,37
Fri Dec 18 2026,SPX261218C07390000,387.84,0,425.2,427,0,0.1656,0.6379,0.0005,4,7390.00,SPX261218P07390000,276.15,0,197.9,199.5,0,0.1655,-0.3621,0.0005,64
Fri Dec 18 2026,SPX261218C07400000,398,25.95,418,419.7,176,0.1649,0.6333,0.0005,21298,7400.00,SPX261218P07400000,216.2,-21.25,200.6,202.1,633,0.1647,-0.3667,0.0005,20829
Fri Dec 18 2026,SPXW261218C07400000,376.03,3.03,419.2,420.1,9,0.1652,0.633,0.0005,56,7400.00,SPXW261218P07400000,216.3,-9.95,201.9,202.7,76,0.1651,-0.3671,0.0005,344
Fri Dec 18 2026,SPX261218C07410000,368.3,0,410.9,412.6,0,0.1642,0.6287,0.0005,11,7410.00,SPX261218P07410000,276.8,0,203.3,204.8,0,0.164,-0.3713,0.0005,33
Fri Dec 18 2026,SPX261218C07420000,340.66,0,403.8,405.6,0,0.1634,0.624,0.0005,2,7420.00,SPX261218P07420000,226.92,-16.83,206,207.6,2,0.1632,-0.376,0.0005,60
Fri Dec 18 2026,SPX261218C07425000,321.9,0,400.2,402,0,0.163,0.6217,0.0005,2322,7425.00,SPX261218P07425000,219.82,-25.53,207.4,209,13,0.1629,-0.3784,0.0005,2190
Fri Dec 18 2026,SPXW261218C07425000,351.9,-4.3,401.4,402.3,2,0.1633,0.6214,0.0005,34,7425.00,SPXW261218P07425000,233.64,-12.61,208.7,209.6,11,0.1632,-0.3787,0.0005,27
Fri Dec 18 2026,SPX261218C07430000,0,0,396.8,398.6,0,0.1626,0.6193,0.0005,0,7430.00,SPX261218P07430000,254.1,7.15,208.8,210.4,6,0.1625,-0.3807,0.0005,26
Fri Dec 18 2026,SPX261218C07440000,314.05,0,389.8,391.6,0,0.1619,0.6145,0.0005,5,7440.00,SPX261218P07440000,248,-2.2,211.6,213.2,2,0.1617,-0.3855,0.0005,33
Fri Dec 18 2026,SPX261218C07450000,342,3.1,382.9,384.5,155,0.1611,0.6097,0.0005,12022,7450.00,SPX261218P07450000,253.6,0.15,214.6,216.1,153,0.161,-0.3903,0.0005,11511
Fri Dec 18 2026,SPXW261218C07450000,344.5,4.6,383.9,384.9,3,0.1614,0.6094,0.0005,16,7450.00,SPXW261218P07450000,229.6,-24.85,215.9,216.7,5,0.1614,-0.3907,0.0005,31
Fri Dec 18 2026,SPX261218C07460000,347.08,0,375.9,377.6,0,0.1604,0.6048,0.0005,2,7460.00,SPX261218P07460000,254.7,-2.2,217.5,219,1,0.1603,-0.3952,0.0005,79
Fri Dec 18 2026,SPX261218C07470000,292,0,369.1,370.8,0,0.1596,0.5999,0.0005,34,7470.00,SPX261218P07470000,257.3,-3.05,220.5,222,5,0.1596,-0.4002,0.0005,31
Fri Dec 18 2026,SPX261218C07475000,309.5,-13.4,365.6,367.4,11,0.1592,0.5974,0.0005,2127,7475.00,SPX261218P07475000,232.3,-29.75,222,223.5,96,0.1592,-0.4027,0.0005,2846
Fri Dec 18 2026,SPXW261218C07475000,345.4,21.55,366.8,367.7,8,0.1596,0.5971,0.0005,17,7475.00,SPXW261218P07475000,269.4,6.4,223.3,224.2,7,0.1595,-0.403,0.0005,41
Fri Dec 18 2026,SPX261218C07480000,315.14,0,362.3,364,0,0.1589,0.5948,0.0005,2,7480.00,SPX261218P07480000,271.4,7.6,223.5,225,6,0.1588,-0.4052,0.0005,21
Fri Dec 18 2026,SPX261218C07490000,276.92,0,355.5,357.2,0,0.1582,0.5898,0.0005,9,7490.00,SPX261218P07490000,273.4,6.05,226.6,228.1,6,0.1581,-0.4103,0.0005,28
